Bank_id,in_degree,out_degree,transaction_count,in_degree_sum,out_degree_sum,transaction_sum
345277,0,2,2,0.0,500.71999999999997,500.71999999999997
328898,0,1,1,0.0,301.9,301.9
312515,0,1,1,0.0,602.14,602.14
33991,1,1,1,17401.55,17401.55,34803.1
328905,0,1,1,0.0,4335.48,4335.48
17610,72,37,103,11655608.870000001,2633734.0700000003,14289342.940000001
115915,65,40,96,4289311.98,454168.69,4743480.670000001
17615,65,33,93,22220894.07,19094408.599999998,41315302.67
345297,1,1,1,41187.62,41187.62,82375.24
132306,24,13,34,420032.25,109303.54000000001,529335.79
345300,0,1,1,0.0,5146.2,5146.2
312536,1,1,1,39372.88,39372.88,78745.76
1241,203,231,397,317463432.1227201,7262489.07,324725921.1927201
328923,0,1,1,0.0,31.82,31.82
1244,154,169,308,23211282.199999996,6129978.98,29341261.179999996
34017,1,1,1,11209.29,11209.29,22418.58
34021,1,1,1,2692.15,2692.15,5384.3
34023,0,3,3,0.0,1329.7800000000002,1329.7800000000002
34030,1,1,1,10741.57,10741.57,21483.14
34032,36,8,40,50825953.22,675209.75,51501162.97
17649,64,50,110,1419253.8899999997,3447810.4300000006,4867064.32
1267,131,167,273,127220047.11000001,90045592.27000001,217265639.38000003
115958,10,2,12,449604915.49999994,10327.429999999998,449615242.92999995
345335,1,1,1,14306.27,14306.27,28612.54
312567,0,1,1,0.0,3958.52,3958.52
345336,0,1,1,0.0,1490.48,1490.48
34042,1,1,1,3775.15,3775.15,7550.3
328955,0,1,1,0.0,1011.94,1011.94
50428,7,2,7,74244.88999999998,70730.39,144975.27999999997
34046,0,1,1,0.0,0.04,0.04
312575,0,2,2,0.0,18257.71,18257.71
34050,0,1,1,0.0,214.07,214.07
312579,0,1,1,0.0,5091.35,5091.35
312580,0,1,1,0.0,0.01,0.01
115976,33,21,51,312697.77999999997,2622999.8600000003,2935697.64
34057,1,1,1,2356.71,2356.71,4713.42
345353,1,1,1,11160.73,11160.73,22321.46
1292,274,566,792,676735668.151313,334748197.073434,1011483865.224747
34060,0,1,1,0.0,77.19,77.19
50450,6,1,7,15337.880000000001,2880.7,18218.58
1299,198,249,427,27285126.63,24103285.464937,51388412.094937
34072,1,1,1,5977.42,5977.42,11954.84
328988,0,1,1,0.0,885.0,885.0
34077,0,1,1,0.0,655.66,655.66
34076,1,1,1,494.29,494.29,988.58
345375,0,1,1,0.0,8842.24,8842.24
214308,49,18,60,363668680.22999996,669755264.29,1033423944.52
312614,0,1,1,0.0,271.93,271.93
34088,0,1,1,0.0,94.18,94.18
329001,0,2,2,0.0,330.39,330.39
312618,0,2,2,0.0,3634.5,3634.5
345386,1,1,1,1209.26,1209.26,2418.52
17708,75,22,88,2989402.1,608939.3000000002,3598341.4000000004
148785,27,11,35,2270411.47,188481.82,2458893.29
214322,62,50,106,17169312.359999996,1462524.0699999998,18631836.429999996
329019,0,1,1,0.0,4207.12,4207.12
34108,1,1,1,1599.92,1599.92,3199.84
345404,0,1,1,0.0,1351.99,1351.99
17729,99,61,150,1707961.2000000002,789738.12,2497699.3200000003
17732,80,80,148,14178802.740000002,6742324.140004,20921126.880004004
312644,0,1,1,0.0,48841.0,48841.0
345414,0,1,1,0.0,945.43,945.43
34125,0,1,1,0.0,1015.85,1015.85
34127,0,1,1,0.0,155.15,155.15
1362,257,516,740,288251454.710001,89615612.74000701,377867067.45000803
34130,0,2,2,0.0,480.21000000000004,480.21000000000004
345426,1,1,1,11946.12,11946.12,23892.24
17748,46,27,67,8211903.039999999,36045710.75,44257613.79
34134,0,2,2,0.0,814.54,814.54
34135,0,2,2,0.0,250.31,250.31
230744,7,2,8,30251.11,8064.24,38315.35
34137,0,2,2,0.0,851.3799999999999,851.3799999999999
312661,0,2,2,0.0,63912.95,63912.95
17753,69,38,98,5737343.2299999995,762030.6,6499373.829999999
34140,0,1,1,0.0,420.73,420.73
132445,38,14,52,1862469.5399999996,483579.06000000006,2346048.5999999996
34142,0,1,1,0.0,222.19,222.19
50528,7,4,10,419716.3900000001,37833.0,457549.3900000001
312674,1,2,2,584654.13,2153043.82,2737697.9499999997
34147,0,1,1,0.0,477.05,477.05
345444,0,1,1,0.0,1089.1,1089.1
312679,1,1,1,542985.74,542985.74,1085971.48
17769,64,40,97,8309258.699999999,4533110.6899999995,12842369.389999999
345452,1,1,1,7979.47,7979.47,15958.94
312690,0,1,1,0.0,13900.0,13900.0
34169,0,1,1,0.0,0.01,0.01
312697,0,1,1,0.0,0.02,0.02
329083,0,1,1,0.0,37.19,37.19
345465,0,1,1,0.0,342.05,342.05
312700,0,2,2,0.0,470.02,470.02
50556,6,2,8,294538.18000000005,653.71,295191.8900000001
329089,1,1,1,2810.59,2810.59,5621.18
50562,9,2,11,575433.47,50728.67,626162.14
1411,183,213,379,43701389.58,25389723.89,69091113.47
1412,178,187,349,23158541.970000003,67787615.94,90946157.91
34183,16,4,18,324668.14,193125.06999999998,517793.20999999996
34185,0,1,1,0.0,173.21,173.21
34186,0,1,1,0.0,574.83,574.83
1420,202,393,569,118784057.24343301,296029051.152766,414813108.396199
329101,0,1,1,0.0,249.4,249.4
312716,0,2,2,0.0,2274.8900000000003,2274.8900000000003
34192,0,1,1,0.0,3432.38,3432.38
34193,1,3,3,5860.27,407.03000000000003,6267.3
312720,0,1,1,0.0,679.77,679.77
132499,32,13,40,483091.5,218680.46,701771.96
312723,0,1,1,0.0,43937.15,43937.15
329109,0,1,1,0.0,267.12,267.12
34198,0,1,1,0.0,76.34,76.34
34199,0,2,2,0.0,753.54,753.54
312727,1,1,1,482440.18,482440.18,964880.36
329116,1,1,1,351.45,496.53,847.98
148894,5,2,6,4935.66,103.69,5039.349999999999
312737,0,2,2,0.0,27935.809999999998,27935.809999999998
312741,0,2,2,0.0,83695.18000000001,83695.18000000001
34215,31,12,38,26524462.289999995,23290675.18,49815137.47
247207,17,10,20,327360261.77,151370.74,327511632.51
132523,25,5,28,9053137.399999999,15311.92,9068449.319999998
312747,0,1,1,0.0,10071.17,10071.17
34221,0,1,1,0.0,337.91,337.91
329135,0,1,1,0.0,232.77,232.77
230831,3,0,3,3276.29,0.0,3276.29
1457,178,195,353,1814829.2947469999,252356801.06,254171630.354747
312753,1,1,1,44052.45,44052.45,88104.9
312754,0,2,2,0.0,82555.43,82555.43
34228,0,2,2,0.0,744.53,744.53
1467,218,365,561,87822941.89,92901311.99,180724253.88
34235,1,1,1,178.45,178.45,356.9
17854,49,15,62,4223095.5600000005,1416984.8299999998,5640080.390000001
312766,0,2,2,0.0,0.34,0.34
312771,1,1,1,545389.31,545389.31,1090778.62
17861,78,45,118,9572116.07,2608711.149999999,12180827.219999999
34246,0,2,2,0.0,281.12,281.12
17863,36,21,53,115275.57000000002,438375.99,553651.56
312775,0,1,1,0.0,170.26,170.26
148937,13,4,15,548297.0899999999,2052.39,550349.4799999999
132554,28,9,34,791286.6799999999,1023674.49,1814961.17
230859,1,0,1,586.16,0.0,586.16
312783,1,1,1,317912.49,317912.49,635824.98
1490,216,334,524,15430956.92,242216553.98262298,257647510.90262297
34262,0,1,1,0.0,476.44,476.44
34264,0,1,1,0.0,2890.62,2890.62
312795,0,3,3,0.0,80824.98,80824.98
1501,182,239,402,29560521.69,26970246.76,56530768.45
1502,190,351,517,14565523.0,27927259.199999996,42492782.199999996
312801,0,2,2,0.0,302.61,302.61
34282,0,2,2,0.0,92.83,92.83
312811,1,1,1,2013.69,2013.69,4027.38
247280,13,6,15,93666542.79999998,93374263.91,187040806.70999998
34289,0,1,1,0.0,502.56,502.56
1522,220,314,513,24629262.0,56960206.34000001,81589468.34
17907,63,58,110,4261155.2,2152230.081134,6413385.281134
329205,0,1,1,0.0,47.07,47.07
34294,0,1,1,0.0,183.68,183.68
116214,81,30,102,1459274.48,1892897.4200199998,3352171.9000199996
345597,0,1,1,0.0,2180.99,2180.99
214529,69,31,91,106127345.02000004,257183212.20999995,363310557.23
1547,227,331,529,18786540.440565996,221294311.11917296,240080851.55973896
312843,0,1,1,0.0,0.39,0.39
329232,0,1,1,0.0,305.17,305.17
34320,0,2,2,0.0,752.8199999999999,752.8199999999999
34321,0,2,2,0.0,2519.27,2519.27
312851,0,1,1,0.0,23048.75,23048.75
149012,5,2,6,4123.31,2730.59,6853.900000000001
34326,0,1,1,0.0,75.38,75.38
34329,0,1,1,0.0,479.11,479.11
312863,0,1,1,0.0,28236.5,28236.5
149030,7,2,8,289758.85000000003,66.02,289824.87000000005
34343,0,1,1,0.0,3860.29,3860.29
312872,0,1,1,0.0,83.06,83.06
329261,1,1,1,39461.78,39461.78,78923.56
34353,0,1,1,0.0,366.52,366.52
329266,0,1,1,0.0,11392.67,11392.67
1588,239,360,560,17720306.62,69121342.61,86841649.23
329268,1,1,1,19733.87,19733.87,39467.74
312885,0,3,3,0.0,15331.0,15331.0
312896,0,1,1,0.0,88.53,88.53
1601,212,316,509,362581113.11,22548453.76,385129566.87
34371,1,1,1,2067.06,2067.06,4134.12
34373,1,1,1,14182.42,14182.42,28364.84
247368,16,1,16,36330.61,185.75,36516.36
34377,0,1,1,0.0,66.3,66.3
34378,0,2,2,0.0,306.98,306.98
312907,0,1,1,0.0,1811811.5,1811811.5
312912,1,1,1,1563980.98,1563980.98,3127961.96
214609,57,32,82,84119330.02000001,13524300.03,97643630.05000001
214615,76,48,115,8497415.23,6031149.009999999,14528564.239999998
312919,0,1,1,0.0,52927.41,52927.41
34394,1,1,1,37918.36,37918.36,75836.72
329307,0,1,1,0.0,1131.59,1131.59
231004,35,13,43,2049068.3099999998,552179.2200000001,2601247.53
214621,54,36,87,2213774.1100000013,903741.6199999999,3117515.7300000014
18015,75,42,110,1575672.6999999997,3870894.33,5446567.029999999
149089,8,4,9,37292.240000000005,666.71,37958.950000000004
312932,0,3,3,0.0,135563.01,135563.01
34407,0,1,1,0.0,141.06,141.06
329320,1,1,1,13938.19,13938.19,27876.38
329326,0,1,1,0.0,214.4,214.4
132722,28,8,31,344905.8,105892.3,450798.1
312947,0,1,1,0.0,0.01,0.01
132725,29,5,31,83770.87000000001,16862.64,100633.51000000001
312949,1,1,1,3456.86,3456.86,6913.72
1655,132,185,299,8094241.000000001,15007003.719999999,23101244.72
34424,0,1,1,0.0,281.62,281.62
34425,0,2,2,0.0,436.96999999999997,436.96999999999997
312951,1,1,1,20163.01,20163.01,40326.02
247415,2,0,2,22950.69,0.0,22950.69
312959,0,1,1,0.0,0.02,0.02
312960,0,1,1,0.0,19454.45,19454.45
1665,400,543,893,635054287.7749372,3078432010.17,3713486297.944937
329345,0,1,1,0.0,143.1,143.1
34433,0,1,1,0.0,0.02,0.02
18049,53,20,71,2576445.26,60078.41999999999,2636523.6799999997
1669,157,178,314,46651586.339999996,32736063.429999996,79387649.77
34439,0,1,1,0.0,25.04,25.04
312967,1,1,1,10391.35,10391.35,20782.7
312968,0,1,1,0.0,0.24,0.24
1674,235,376,582,139069949.31,81905241.62,220975190.93
34443,1,1,1,23547.64,23547.64,47095.28
312969,0,2,2,0.0,23738.079999999998,23738.079999999998
34445,0,1,1,0.0,283.38,283.38
345737,1,1,1,1074.77,1074.77,2149.54
329363,1,1,1,11878.68,11878.68,23757.36
329364,1,1,1,684.34,684.34,1368.68
34453,1,1,1,3397.11,3397.11,6794.22
1686,162,200,334,97751119.15,51144530.900000006,148895650.05
18067,114,152,240,791638125.1099999,285629317.86,1077267442.9699998
1688,229,322,522,41690395.42000001,119265364.41,160955759.83
345748,0,1,1,0.0,1303.26,1303.26
312985,0,1,1,0.0,117559.8,117559.8
312991,1,1,1,4536.19,4536.19,9072.38
329385,0,1,1,0.0,144.74,144.74
329386,0,1,1,0.0,105.0,105.0
34475,1,1,1,1957.88,1957.88,3915.76
313001,0,3,3,0.0,95412.65000000001,95412.65000000001
313004,0,1,1,0.0,0.21,0.21
313006,0,1,1,0.0,19068.38,19068.38
313007,0,1,1,0.0,14093.92,14093.92
34481,1,1,1,236.84,236.84,473.68
18097,96,139,212,78162862.18,40625531.45999999,118788393.64
329395,0,2,2,0.0,461.35,461.35
34484,0,1,1,0.0,42.76,42.76
313012,0,1,1,0.0,0.06,0.06
34489,0,1,1,0.0,2702.33,2702.33
313017,0,1,1,0.0,647.76,647.76
18107,102,111,193,93229671.65999998,220828136.76999995,314057808.42999995
313023,0,1,1,0.0,8025.36,8025.36
34496,0,1,1,0.0,48.84,48.84
1729,211,318,503,4380639215.010002,69303033.35000001,4449942248.3600025
313024,0,1,1,0.0,31927.52,31927.52
313030,0,1,1,0.0,426770.03,426770.03
116425,113,106,202,195772952.96,1596268898.5,1792041851.46
34506,14,3,16,31995930.259999994,20322824.47,52318754.72999999
313033,0,1,1,0.0,595.65,595.65
313036,0,1,1,0.0,74884.68,74884.68
34512,0,1,1,0.0,226.19,226.19
313041,0,1,1,0.0,0.01,0.01
34515,0,1,1,0.0,2732.5,2732.5
345812,1,1,1,26453.95,26453.95,52907.9
345813,0,2,2,0.0,2189.5,2189.5
34518,0,1,1,0.0,256.43,256.43
34519,0,1,1,0.0,206.59,206.59
313046,0,1,1,0.0,0.07,0.07
329433,0,1,1,0.0,4399.08,4399.08
345815,0,1,1,0.0,848.17,848.17
34523,16,3,17,1468822.65,647812.63,2116635.28
18135,46,16,57,28618603.130000003,21724588.36,50343191.49
329437,0,1,1,0.0,1448.59,1448.59
214749,36,24,55,160282700.14,1995209.1999999997,162277909.33999997
345825,1,1,1,9163.02,9163.02,18326.04
329444,0,1,1,0.0,272.27,272.27
34533,0,1,1,0.0,125.95,125.95
50916,8,1,9,854864.76,5.18,854869.9400000001
329448,1,1,1,2798.49,2798.49,5596.98
34536,0,1,1,0.0,283.28,283.28
329452,1,1,1,1728.69,1728.69,3457.38
34541,0,1,1,0.0,322.02,322.02
34549,0,1,1,0.0,355.08,355.08
313078,0,1,1,0.0,25480.11,25480.11
34551,0,1,1,0.0,79.93,79.93
345847,0,1,1,0.0,214.99,214.99
345846,0,1,1,0.0,1070.93,1070.93
345848,0,1,1,0.0,2358.61,2358.61
34555,0,1,1,0.0,490.33,490.33
313080,0,1,1,0.0,22534.21,22534.21
313086,0,1,1,0.0,12453.28,12453.28
313091,1,1,1,213122.02,213122.02,426244.04
18180,46,24,68,146142524.93999997,429757.31999999995,146572282.25999996
34565,1,1,1,42.34,42.34,84.68
34567,0,1,1,0.0,190.16,190.16
34579,1,1,1,3244.95,3244.95,6489.9
18196,85,106,178,66825598.339999996,38023942.33,104849540.66999999
313109,0,1,1,0.0,26231.82,26231.82
18200,86,85,156,178280203.96,24285865.569999997,202566069.53
329500,1,1,1,10845.68,10845.68,21691.36
313117,0,1,1,0.0,61983.06,61983.06
247585,9,1,10,11611.41,1709.0,13320.41
34594,0,4,4,0.0,478.07000000000005,478.07000000000005
34603,0,1,1,0.0,459.83,459.83
34604,16,3,17,2784539.41,552268.97,3336808.38
231212,25,8,32,377772.72000000003,27447.34,405220.06000000006
34605,0,1,1,0.0,2574.99,2574.99
345901,0,1,1,0.0,917.39,917.39
313134,1,1,1,57107.76,57107.76,114215.52
313138,0,1,1,0.0,12477.04,12477.04
34612,0,2,2,0.0,721.62,721.62
313140,0,2,2,0.0,50575.81,50575.81
18230,55,23,72,4560565.510000001,336380.37999999995,4896945.890000001
132921,22,5,26,134498.03000000003,8379.85,142877.88000000003
34618,0,1,1,0.0,586.43,586.43
132923,25,15,38,2032462.01,904836.7899999999,2937298.8
1853,158,198,334,11939762.540000001,37491922.330000006,49431684.870000005
329534,1,1,1,904.61,904.61,1809.22
345917,0,1,1,0.0,0.01,0.01
313153,0,1,1,0.0,153.08,153.08
313154,0,2,2,0.0,592.33,592.33
34627,0,3,3,0.0,336.29999999999995,336.29999999999995
34630,0,1,1,0.0,78.67,78.67
34635,0,2,2,0.0,304.95,304.95
313163,0,1,1,0.0,24635.98,24635.98
34637,0,1,1,0.0,101.85,101.85
34648,0,1,1,0.0,181.68,181.68
34652,0,3,3,0.0,704.41,704.41
34653,0,1,1,0.0,281.39,281.39
132958,37,6,40,275576.42,5069.1,280645.51999999996
149340,28,8,32,1383608.2,693433.58,2077041.7799999998
214881,43,8,50,56858103.39,133930319.09,190788422.48000002
149345,32,10,39,1810862.7,507329.38,2318192.08
34659,0,1,1,0.0,283.05,283.05
34668,1,2,2,2422.61,4795.8,7218.41
34670,18,5,22,7960540.209999999,265568.01,8226108.219999999
329583,0,1,1,0.0,210.14,210.14
329584,0,2,2,0.0,358.19,358.19
313201,1,1,1,1457839.27,1457839.27,2915678.54
329586,1,1,1,3897.44,3897.44,7794.88
345970,1,1,1,29851.78,29851.78,59703.56
1916,147,180,308,2168218073.2400007,56638606.739999995,2224856679.9800005
329597,0,2,2,0.0,417.46,417.46
34690,1,1,1,25783.29,25783.29,51566.58
34692,14,3,14,4450159.91,986975.52,5437135.43
34693,0,1,1,0.0,636.59,636.59
313224,0,1,1,0.0,10103.1,10103.1
329609,0,1,1,0.0,136.04,136.04
329610,0,1,1,0.0,572.8,572.8
313227,1,1,1,12684.91,12684.91,25369.82
18324,60,26,79,3802525.8905829997,450228.34,4252754.230583
34711,0,1,1,0.0,51.11,51.11
346009,0,1,1,0.0,391.99,391.99
313242,1,1,1,6072.32,6072.32,12144.64
247706,9,1,10,1055888907.07,296277.0,1056185184.07
34723,11,1,11,7171589.929999999,138687.6,7310277.529999998
329644,0,1,1,0.0,173.07,173.07
34732,0,1,1,0.0,165.49,165.49
313270,0,1,1,0.0,21612.16,21612.16
313271,0,1,1,0.0,0.02,0.02
51127,2,0,2,15413.61,0.0,15413.61
313276,0,1,1,0.0,16485.42,16485.42
346045,1,1,1,389.61,389.61,779.22
329664,0,1,1,0.0,633.51,633.51
313283,0,1,1,0.0,15348.17,15348.17
329669,0,1,1,0.0,235.98,235.98
313285,0,2,2,0.0,59399.76,59399.76
247760,2,0,2,38592.799999999996,0.0,38592.799999999996
346065,0,1,1,0.0,65.31,65.31
34774,2,2,2,10432.73,10432.73,20865.46
51159,6,0,6,3409.5499999999997,0.0,3409.5499999999997
34776,0,1,1,0.0,250.43,250.43
34777,0,2,2,0.0,22372.08,22372.08
313305,0,2,2,0.0,0.14,0.14
34779,0,1,1,0.0,269.01,269.01
346073,0,1,1,0.0,658.4,658.4
34782,0,1,1,0.0,142.53,142.53
329694,0,1,1,0.0,12718.87,12718.87
329696,0,2,2,0.0,426.47,426.47
346081,0,1,1,0.0,404.01,404.01
18405,36,16,48,780265219.14,53673188.42,833938407.56
329706,1,1,1,4067.85,4067.85,8135.7
329707,1,1,1,7920.12,7920.12,15840.24
116715,65,29,85,812545.7000000001,221421.43000000002,1033967.1300000001
51182,9,0,9,20978.989999999998,0.0,20978.989999999998
149488,8,2,10,95055.54999999999,509.37,95564.91999999998
313330,0,1,1,0.0,86.93,86.93
329715,0,1,1,0.0,185.02,185.02
34806,0,1,1,0.0,74.45,74.45
313335,0,1,1,0.0,125.22,125.22
18428,78,57,124,5083646.46,1411976.06,6495622.52
313341,0,1,1,0.0,741.22,741.22
34814,1,1,1,564.71,564.71,1129.42
329727,0,1,1,0.0,483.36,483.36
346112,1,1,1,448.45,448.45,896.9
313344,0,1,1,0.0,248.35,248.35
2053,154,195,325,91994858.15,123971134.38000001,215965992.53000003
34824,0,1,1,0.0,49.78,49.78
34826,0,1,1,0.0,139.75,139.75
34828,27,5,29,21290233.48,9099685.99,30389919.47
133132,5,1,6,389375.54999999993,953.04,390328.5899999999
346127,1,1,1,16031.53,16031.53,32063.06
313359,1,1,1,1377980.94,1377980.94,2755961.88
329747,0,1,1,0.0,0.005091,0.005091
329748,0,1,1,0.0,408.07,408.07
51222,7,0,7,3530.37,0.0,3530.37
215064,71,49,115,1377836.0599999998,2452366.4299999997,3830202.4899999993
34841,2,3,5,114490.37,11633.500000000002,126123.87
34842,1,1,1,6998.97,6998.97,13997.94
313370,2,2,2,360715.15,360715.15,721430.3
313371,0,1,1,0.0,227.44,227.44
18460,58,46,98,7471504.570000001,713800.7600000001,8185305.330000001
346140,1,1,1,4276.88,4276.88,8553.76
34850,0,1,1,0.0,463.74,463.74
329765,0,1,1,0.0,366.44,366.44
34857,1,1,1,4191.98,4191.98,8383.96
18475,88,75,149,34082783.69,2240131134.350001,2274213918.040001
116781,85,59,136,5812998502.449999,410330484.04,6223328986.489999
34869,1,1,1,5687.44,5687.44,11374.88
34870,0,2,2,0.0,372.03999999999996,372.03999999999996
313403,0,1,1,0.0,438.02,438.02
34876,8,2,8,4129367.7499999995,956664.38,5086032.13
34878,0,2,2,0.0,561.9200000000001,561.9200000000001
231490,33,13,44,2668478.6,38278.02,2706756.62
313415,0,1,1,0.0,490.36,490.36
34889,0,1,1,0.0,157.91,157.91
313419,1,1,1,177.18,177.18,354.36
34893,0,1,1,0.0,271.46,271.46
18511,93,59,140,5584873.52,4071206.110000001,9656079.63
329810,1,1,1,263.74,263.74,527.48
51283,1,0,1,10040.58,0.0,10040.58
51285,1,0,1,873.51,0.0,873.51
346198,0,1,1,0.0,467.43,467.43
51287,2,0,2,153032.78,0.0,153032.78
34904,1,1,1,7891.47,7891.47,15782.94
346201,0,1,1,0.0,0.262047,0.262047
34906,0,3,3,0.0,781.55,781.55
346203,0,1,1,0.0,215.85,215.85
247898,11,0,11,41354.22,0.0,41354.22
329828,0,1,1,0.0,258.28,258.28
34917,0,3,3,0.0,524.0,524.0
116843,94,56,138,1892634703.64,372815482.66,2265450186.3
34925,1,1,1,27768.41,27768.41,55536.82
116845,52,24,74,3298143.0200000005,575471.94,3873614.9600000004
346224,0,1,1,0.0,2680.53,2680.53
313457,0,1,1,0.0,2425.72,2425.72
313460,0,1,1,0.0,35.03,35.03
18549,89,54,128,22078764.89,3558306.3200000008,25637071.21
313465,0,1,1,0.0,56.55,56.55
313479,0,2,2,0.0,162.6,162.6
34953,0,1,1,0.0,42495.52,42495.52
329869,1,1,1,6226.82,6226.82,12453.64
34961,0,1,1,0.0,2615.47,2615.47
215186,33,12,41,402663445.72,16920165.919999998,419583611.64000005
313490,0,1,1,0.0,53.3,53.3
34965,0,1,1,0.0,514.81,514.81
247963,11,1,12,44786.67,1928.0,46714.67
34972,1,1,1,17540.34,17540.34,35080.68
34974,0,1,1,0.0,1288.12,1288.12
329887,0,1,1,0.0,458.49,458.49
313510,1,1,1,14.47,14.47,28.94
116904,80,50,118,246392812.48,572295560.6199999,818688373.0999999
346281,0,1,1,0.0,866.15,866.15
313517,2,2,2,6176.79,6176.79,12353.58
34990,1,1,1,18152.93,18152.93,36305.86
34991,1,1,1,1828.97,1828.97,3657.94
346286,0,1,1,0.0,1560.88,1560.88
329909,1,1,1,23528.67,23528.67,47057.34
35000,0,1,1,0.0,183.0,183.0
18617,89,64,143,40101029.03,4022959.579999999,44123988.61
35003,0,1,1,0.0,215.79,215.79
346303,1,1,1,244.15,966.11,1210.26
133313,2,1,2,83661.11,32191.67,115852.78
35017,0,1,1,0.0,511.57,511.57
313545,0,2,2,0.0,290.85,290.85
35019,1,1,1,20387.97,20387.97,40775.94
215242,62,28,82,11750967.33,1187773.6000000003,12938740.93
149706,5,2,7,48827.95,116.83000000000001,48944.78
35023,0,1,1,0.0,207.16,207.16
313552,0,2,2,0.0,815.98,815.98
35025,1,1,1,73.97,73.97,147.94
329939,0,2,2,0.0,0.04,0.04
35031,0,1,1,0.0,323.09,323.09
313560,0,1,1,0.0,213.85,213.85
35036,16,11,24,65726.98999999999,71674.29,137401.27999999997
35037,1,1,1,2242.88,2242.88,4485.76
215266,67,30,90,693506.8800000001,5848275.47,6541782.35
346338,0,1,1,0.0,0.01,0.01
35047,0,2,2,0.0,70.71000000000001,70.71000000000001
313575,0,1,1,0.0,12493.92,12493.92
313578,0,1,1,0.0,5459.86,5459.86
329965,0,1,1,0.0,84.93,84.93
313581,1,1,1,37873.84,37873.84,75747.68
313582,0,1,1,0.0,147881.97,147881.97
35056,0,1,1,0.0,175.69,175.69
313585,0,1,1,0.0,0.21,0.21
313586,0,1,1,0.0,114524.91,114524.91
248047,10,0,10,33814.45,0.0,33814.45
35061,0,2,2,0.0,310.36,310.36
18679,46,30,72,75741907.29,1325033.02,77066940.31
346365,0,1,1,0.0,44.56,44.56
149758,12,0,12,197287.55999999997,0.0,197287.55999999997
313600,0,1,1,0.0,4892.3,4892.3
329994,0,1,1,0.0,473.13,473.13
346378,1,1,1,48634.42,48634.42,97268.84
313611,1,1,1,1615926.32,1615926.32,3231852.64
35088,0,1,1,0.0,254.66,254.66
330001,1,1,1,266.88,266.88,533.76
313619,0,2,2,0.0,16821.97,16821.97
330005,0,1,1,0.0,92.44,92.44
35094,0,1,1,0.0,264.66,264.66
35096,0,1,1,0.0,43.76,43.76
313625,0,1,1,0.0,433.07,433.07
231706,32,13,41,470335.13,251085.66999999998,721420.8
35098,1,1,1,785.63,785.63,1571.26
313628,0,1,1,0.0,1960.4,1960.4
35101,0,1,1,0.0,3503.46,3503.46
330016,0,1,1,0.0,444.73,444.73
313632,1,1,1,886603.85,886603.85,1773207.7
313634,0,1,1,0.0,0.15,0.15
313638,0,1,1,0.0,0.11,0.11
330024,0,1,1,0.0,220.11,220.11
35113,0,1,1,0.0,45.31,45.31
313641,0,1,1,0.0,5479.14,5479.14
35116,0,2,2,0.0,44487.48,44487.48
35119,0,2,2,0.0,10373.39,10373.39
313647,0,2,2,0.0,1103.79,1103.79
313652,0,2,2,0.0,1088.41,1088.41
35126,0,1,1,0.0,255.46,255.46
35133,1,1,1,5002.56,5002.56,10005.12
231744,109,124,217,48822591.864846006,92141595.694846,140964187.55969203
35137,0,1,1,0.0,361.48,361.48
330050,0,1,1,0.0,116.94,116.94
313670,0,1,1,0.0,0.02,0.02
313673,1,2,2,1411.91,48317.65,49729.560000000005
346442,1,1,1,43515.3,43515.3,87030.6
133452,38,32,64,13655742.050000003,28492644.91,42148386.96
117070,70,45,104,2154051857.980001,57481609.78999999,2211533467.770001
2385,126,150,254,12442072.160000002,120374542.4,132816614.56
35154,0,1,1,0.0,398.44,398.44
